word,words_total_appear_in_group,words_total_in_group_without_stop_words,words_total_in_group_with_stop_words
inumero,41,324979,395083
inundacao,4,324979,395083
inundar,2,324979,395083
inusitado,10,324979,395083
inusu,1,324979,395083
inutil,17,324979,395083
inutilidad,1,324979,395083
inutilizar,1,324979,395083
inv,14,324979,395083
invadir,88,324979,395083
invalidar,2,324979,395083
invalidez,5,324979,395083
invalidezsegundo,1,324979,395083
invalido,4,324979,395083
invasao,35,324979,395083
invasivo,2,324979,395083
invasor,5,324979,395083
invejar,5,324979,395083
invejavel,1,324979,395083
invencao,7,324979,395083
invencionic,1,324979,395083
invencivel,2,324979,395083
inventar,45,324979,395083
inventaramagora,1,324979,395083
inventario,6,324979,395083
inventor,1,324979,395083
inverdad,2,324979,395083
inveridico,9,324979,395083
invernar,15,324979,395083
inverno,1,324979,395083
inversao,1,324979,395083
invert,2,324979,395083
invertido,1,324979,395083
invest,2,324979,395083
investidor,19,324979,395083
investigacao,93,324979,395083
investigador,6,324979,395083
investigar,103,324979,395083
investigativo,2,324979,395083
investimento,49,324979,395083
investir,33,324979,395083
inviabilizar,11,324979,395083
inviavel,1,324979,395083
invid,2,324979,395083
invidweverifi,5,324979,395083
inviolabilidad,6,324979,395083
inviolavel,1,324979,395083
invisibilizar,1,324979,395083
invisivel,6,324979,395083
invocacao,1,324979,395083
invocar,1,324979,395083
involuntario,1,324979,395083
ion,1,324979,395083
ioooooo,1,324979,395083
iooooooooo,1,324979,395083
iorqu,3,324979,395083
iowa,1,324979,395083
ip,4,324979,395083
ipaam,2,324979,395083
ipanema,6,324979,395083
ipatinga,2,324979,395083
ipe,1,324979,395083
ipea,1,324979,395083
ipeadata,2,324979,395083
ipec,2,324979,395083
ipesp,1,324979,395083
iphon,34,324979,395083
iphoneparaben,1,324979,395083
ipi,2,324979,395083
ipiranga,2,324979,395083
ipm,1,324979,395083
ipo,2,324979,395083
ipsi,3,324979,395083
ipsm,1,324979,395083
iptu,6,324979,395083
ipva,21,324979,395083
iqsc,1,324979,395083
ira,22,324979,395083
iramomento,1,324979,395083
iranduba,7,324979,395083
irandubaam,1,324979,395083
irani,1,324979,395083
iraniano,20,324979,395083
irao,1,324979,395083
iraqu,9,324979,395083
iraque050120,1,324979,395083
irar,52,324979,395083
iren,1,324979,395083
iri,1,324979,395083
iriar,47,324979,395083
irineu,1,324979,395083
irland,7,324979,395083
irlanda,6,324979,395083
irmao,148,324979,395083
ironia,6,324979,395083
ironica,5,324979,395083
ironicament,5,324979,395083
ironico,4,324979,395083
ironizar,16,324979,395083
irracionalidad,1,324979,395083
irreal,2,324979,395083
irrefutavel,1,324979,395083
irregular,5,324979,395083
irregularidad,16,324979,395083
irregularment,2,324979,395083
irrelevant,2,324979,395083
irreparavel,3,324979,395083
irresponsabilidad,8,324979,395083
irresponsavel,11,324979,395083
irrestrito,3,324979,395083
irreversivel,16,324979,395083
irrevogavel,1,324979,395083
irrigacao,2,324979,395083
irrigar,1,324979,395083
irrisorio,1,324979,395083
irritabilidad,2,324979,395083
irritacao,3,324979,395083
irritar,9,324979,395083
is,5,324979,395083
isa,2,324979,395083
isabel,2,324979,395083
isabela,1,324979,395083
isadora,3,324979,395083
isadoraaluna,1,324979,395083
isaia,1,324979,395083
iscariot,1,324979,395083
isencao,6,324979,395083
isentar,9,324979,395083
isentasnao,1,324979,395083
isentista,1,324979,395083
isento,9,324979,395083
isi,2,324979,395083
islam,1,324979,395083
islamico,20,324979,395083
islamicoapo,1,324979,395083
islamicolavando,1,324979,395083
islamismo,1,324979,395083
islamita,1,324979,395083
island,2,324979,395083
islandia,2,324979,395083
ismael,1,324979,395083
isolalo,1,324979,395083
isolamento,144,324979,395083
isolar,31,324979,395083
isonomico,1,324979,395083
isqueiro,2,324979,395083
israel,104,324979,395083
israelabraham,1,324979,395083
israelandia,1,324979,395083
israelens,32,324979,395083
israelvspalestinecom,1,324979,395083
iss,1,324979,395083
issoagora,1,324979,395083
issoamidianaomostra,1,324979,395083
issoaquievasco,1,324979,395083
issocad,1,324979,395083
issocandidato,1,324979,395083
issoo,1,324979,395083
issoooo,1,324979,395083
issopesso,1,324979,395083
issoversao,1,324979,395083
issuportavel,1,324979,395083
isto,3,324979,395083
istock,1,324979,395083
istooi,1,324979,395083
it,4,324979,395083
itabela,1,324979,395083
itagara,1,324979,395083
itaguara,2,324979,395083
itaiopoli,2,324979,395083
itaipu,4,324979,395083
itajai,9,324979,395083
itajuba,5,324979,395083
italia,88,324979,395083
italian,2,324979,395083
italiano,68,324979,395083
italiao,2,324979,395083
italo,2,324979,395083
itamar,1,324979,395083
itamaraju,1,324979,395083
itamarati,7,324979,395083
itamb,1,324979,395083
itamina,1,324979,395083
itanagra,1,324979,395083
itaparica,2,324979,395083
itapebi,1,324979,395083
itapema,1,324979,395083
itapemirim,3,324979,395083
itaperuna,1,324979,395083
itapetinga,1,324979,395083
itapetininga,2,324979,395083
itapipoca,1,324979,395083
itapira,2,324979,395083
itaqua,1,324979,395083
itaquaquecetuba,1,324979,395083
itaquera,1,324979,395083
itaquerao,1,324979,395083
itaqui,1,324979,395083
itariri,1,324979,395083
itatiaia,2,324979,395083
itatiba,2,324979,395083
itau,7,324979,395083
itcmd,4,324979,395083
item,28,324979,395083
itinerario,1,324979,395083
itororo,2,324979,395083
itororod,1,324979,395083
iugoslavia,1,324979,395083
iv,13,324979,395083
iva,1,324979,395083
ivam,1,324979,395083
ivanov,2,324979,395083
ivd,1,324979,395083
ive,1,324979,395083
ivermectin,1,324979,395083
ivermectina,136,324979,395083
ivermectona,1,324979,395083
ivet,14,324979,395083
ivi,1,324979,395083
ivo,3,324979,395083
ivomar,1,324979,395083
ix,2,324979,395083
izab,2,324979,395083
izabel,4,324979,395083
izanildo,1,324979,395083
izoton,1,324979,395083
izquierda,1,324979,395083
j,4,324979,395083
ja,41,324979,395083
jab,2,324979,395083
jabalpur,1,324979,395083
jabor,11,324979,395083
jaboro,1,324979,395083
jabuticaba,2,324979,395083
jac,1,324979,395083
jacar,5,324979,395083
jacaranda,1,324979,395083
jacarei,3,324979,395083
jacarepagua,2,324979,395083
jacarezinho,16,324979,395083
jaciara,1,324979,395083
jacinto,3,324979,395083
jack,4,324979,395083
jackson,3,324979,395083
jaco,2,324979,395083
jacob,3,324979,395083
jacobino,1,324979,395083
jacqu,7,324979,395083
jacu,1,324979,395083
jag,1,324979,395083
jaguar,1,324979,395083
jaguarib,1,324979,395083
jaguncada,1,324979,395083
jagunco,2,324979,395083
jaim,2,324979,395083
jaiminho,2,324979,395083
jair,559,324979,395083
jairbolsonaro,2,324979,395083
jaircadavezmaisfort,1,324979,395083
jairmessiasbolsonarorecebi,1,324979,395083
jaja,2,324979,395083
jake,3,324979,395083
jale,1,324979,395083
jaleco,9,324979,395083
jam,1,324979,395083
jamai,69,324979,395083
jamaica,1,324979,395083
jamal,1,324979,395083
jamanta,2,324979,395083
jambu,2,324979,395083
jame,5,324979,395083
jameel,1,324979,395083
jan,3,324979,395083
janaina,7,324979,395083
jandira,2,324979,395083
jane,1,324979,395083
janeiro,502,324979,395083
janeiroela,1,324979,395083
janeiroem,1,324979,395083
janeirootacilio,1,324979,395083
janela,19,324979,395083
janet,2,324979,395083
janiero,1,324979,395083
janin,1,324979,395083
janino,2,324979,395083
janja,3,324979,395083
janot,8,324979,395083
janssen,5,324979,395083
jantar,7,324979,395083
januaria,1,324979,395083
januariamg,1,324979,395083
januario,1,324979,395083
japanes,1,324979,395083
japao,52,324979,395083
japaohj,1,324979,395083
japon,21,324979,395083
japonesar,19,324979,395083
jaqu,3,324979,395083
jaqueira,1,324979,395083
jaquelin,2,324979,395083
jaqueta,3,324979,395083
jaragua,2,324979,395083
jardim,19,324979,395083
jardinagem,1,324979,395083
jardineiro,1,324979,395083
jargao,1,324979,395083
jari,2,324979,395083
jarina,1,324979,395083
jarro,1,324979,395083
jaten,5,324979,395083
jati,8,324979,395083
jatinho,10,324979,395083
jatinhoolha,1,324979,395083
jato,79,324979,395083
jatoba,1,324979,395083
jatomoro,1,324979,395083
jatopetrobra,1,324979,395083
jaula,1,324979,395083
jaulalobisomem,1,324979,395083
java,1,324979,395083
javali,4,324979,395083
javier,2,324979,395083
jay,1,324979,395083
jazeera,2,324979,395083
jb,9,324979,395083
jc,2,324979,395083
je,1,324979,395083
jean,53,324979,395083
jeanclaud,1,324979,395083
jeanin,5,324979,395083
jedmai,1,324979,395083
jeep,2,324979,395083
jefe,1,324979,395083
jeferson,3,324979,395083
jeff,1,324979,395083
jefferson,10,324979,395083
jeffrey,1,324979,395083
jegu,1,324979,395083
jeito,45,324979,395083
jeitojusto,1,324979,395083
jejum,2,324979,395083
jen,1,324979,395083
jenio,1,324979,395083
jensen,1,324979,395083
jeova,3,324979,395083
jequieba,1,324979,395083
jequiti,1,324979,395083
jereissati,1,324979,395083
jeremi,1,324979,395083
jeremoabo,1,324979,395083
jericoacoara,1,324979,395083
jerri,1,324979,395083
jersey,2,324979,395083
jesu,93,324979,395083
jesuita,1,324979,395083
jesushein,1,324979,395083
jet,1,324979,395083
jetski,1,324979,395083
jetson,1,324979,395083
jgv7,1,324979,395083
jhon,1,324979,395083
jhonatan,1,324979,395083
jiao,1,324979,395083
jiboia,2,324979,395083
jihad,1,324979,395083
jihadista,1,324979,395083
jilin,2,324979,395083
jill,2,324979,395083
jilmar,1,324979,395083
jim,4,324979,395083
jimmi,2,324979,395083
jingguang,1,324979,395083
jingl,1,324979,395083
jinp,10,324979,395083
jinzhang,1,324979,395083
jirau,3,324979,395083
jiujitsu,1,324979,395083
jk,2,324979,395083
jn,6,324979,395083
jo,4,324979,395083
joana,3,324979,395083
joanesburgo,1,324979,395083
joaninha,1,324979,395083
joao,235,324979,395083
joaopinoquiodoria,1,324979,395083
joaozinho,2,324979,395083
joaquim,10,324979,395083
joaquin,3,324979,395083
joaquina,1,324979,395083
jocoso,1,324979,395083
joe,81,324979,395083
joelhar,4,324979,395083
joelho,4,324979,395083
joesley,1,324979,395083
jogador,68,324979,395083
jogandoo,1,324979,395083
jogar,216,324979,395083
jogo,26,324979,395083
jogoum,1,324979,395083
johan,1,324979,395083
johann,1,324979,395083
john,28,324979,395083
johnni,3,324979,395083
johnson,18,324979,395083
joi,1,324979,395083
joia,3,324979,395083
joic,12,324979,395083
joilton,2,324979,395083
joinha,1,324979,395083
joint,1,324979,395083
joinvil,7,324979,395083
jona,1,324979,395083
jonata,2,324979,395083
jonatan,2,324979,395083
jonathan,3,324979,395083
jone,10,324979,395083
jong,1,324979,395083
jongun,4,324979,395083
jonssen,1,324979,395083
jordania,1,324979,395083
jordao,2,324979,395083
jorg,15,324979,395083
jornada,4,324979,395083
jornal,248,324979,395083
jornalismo,15,324979,395083
jornalista,169,324979,395083
jornalistico,15,324979,395083
jorrar,1,324979,395083
jose,85,324979,395083
joselito,1,324979,395083
joseph,4,324979,395083
joshua,4,324979,395083
joss,1,324979,395083
journal,11,324979,395083
jovem,171,324979,395083
jovensjoven,1,324979,395083
joy,1,324979,395083
joyc,5,324979,395083
jp,2,324979,395083
jr,23,324979,395083
ju,3,324979,395083
jua,1,324979,395083
juan,13,324979,395083
juarez,1,324979,395083
juc,1,324979,395083
juca,2,324979,395083
jucu,4,324979,395083
jucuo,1,324979,395083
jucurutu,1,324979,395083
judaicama,1,324979,395083
judaico,3,324979,395083
judaismo,1,324979,395083
judeu,12,324979,395083
judeusalemanha,1,324979,395083
judi,7,324979,395083
judici,16,324979,395083
judicializar,3,324979,395083
judicialment,4,324979,395083
judiciar,3,324979,395083
judiciariastf,1,324979,395083
judiciario,31,324979,395083
judiciarioroubavam,1,324979,395083
judio,1,324979,395083
judith,1,324979,395083
jugular,1,324979,395083
juiz,115,324979,395083
juiza,2,324979,395083
juizeco,1,324979,395083
juizforano,3,324979,395083
juizo,5,324979,395083
juju,3,324979,395083
julgalo,1,324979,395083
julgamento,35,324979,395083
julgar,43,324979,395083
julho,166,324979,395083
julho19,1,324979,395083
julho20,1,324979,395083
juli,1,324979,395083
julia,9,324979,395083
julian,1,324979,395083
juliano,3,324979,395083
julinha,1,324979,395083
julli,1,324979,395083
jumento,7,324979,395083
jump,1,324979,395083
juncao,2,324979,395083
junho,195,324979,395083
junho19,1,324979,395083
junho20,1,324979,395083
juninho,1,324979,395083
junio,1,324979,395083
junior,23,324979,395083
junqueiropoli,1,324979,395083
juntament,37,324979,395083
juntar,213,324979,395083
juntes,1,324979,395083
junto,73,324979,395083
juntoscontraocovid,1,324979,395083
jupit,4,324979,395083
juquitiba,2,324979,395083
juramento,1,324979,395083
jurar,6,324979,395083
jurassica,1,324979,395083
jurema,2,324979,395083
juri,1,324979,395083
juridicament,1,324979,395083
juridicaso,1,324979,395083
juridico,16,324979,395083
jurisdicao,1,324979,395083
jurisprudencia,1,324979,395083
jurista,9,324979,395083
juro,9,324979,395083
jusbrasil,2,324979,395083
juscelino,4,324979,395083
justament,30,324979,395083
justar,14,324979,395083
justicainicialment,1,324979,395083
justicamento,1,324979,395083
justicapormariferr,1,324979,395083
justicar,211,324979,395083
justiceiro,1,324979,395083
justificacion,1,324979,395083
justificar,38,324979,395083
justificativo,15,324979,395083
justin,3,324979,395083
justino,1,324979,395083
justo,11,324979,395083
juvenil,1,324979,395083
juventu,1,324979,395083
juventud,10,324979,395083
jw,1,324979,395083
jwb,1,324979,395083
k,6,324979,395083
ka,1,324979,395083
kabaeva,1,324979,395083
kabul,1,324979,395083
kacyla,4,324979,395083
kahn,1,324979,395083
kahr,1,324979,395083
kai,1,324979,395083
kajuru,1,324979,395083
kaka,1,324979,395083
kakay,3,324979,395083
kalik,1,324979,395083
kalil,18,324979,395083
kamala,11,324979,395083
kamikaz,2,324979,395083
kamloop,1,324979,395083
kampf,2,324979,395083
kanitz,1,324979,395083
kansa,1,324979,395083
kantor,1,324979,395083
karina,2,324979,395083
karl,7,324979,395083
karma,1,324979,395083
karnal,6,324979,395083
karol,5,324979,395083
kasprzak,1,324979,395083
kassab,1,324979,395083
kataguiri,3,324979,395083
katerina,3,324979,395083
kathleen,5,324979,395083
katia,3,324979,395083
katz,1,324979,395083
katzbach,1,324979,395083
kaua,1,324979,395083
kayapo,1,324979,395083
kbak,1,324979,395083
kd,1,324979,395083
ke,1,324979,395083
keanu,5,324979,395083
keenan,4,324979,395083
kefir,1,324979,395083
kehl,1,324979,395083
keith,1,324979,395083
kelli,7,324979,395083
ken,2,324979,395083
kennedi,15,324979,395083
kenneth,3,324979,395083
kentucki,4,324979,395083
kerala,1,324979,395083
kerkhov,1,324979,395083
kerr,2,324979,395083
kesh,2,324979,395083
keto,7,324979,395083
kevin,15,324979,395083
key,1,324979,395083
kfouri,6,324979,395083
kg,26,324979,395083
kgb,1,324979,395083
khalifa,8,324979,395083
khan,1,324979,395083
khashoggi,1,324979,395083
khaski,1,324979,395083
khruangbin,1,324979,395083
khrushchev,2,324979,395083
khurram,1,324979,395083
kibe,1,324979,395083
kici,10,324979,395083
kid,9,324979,395083
kidney,1,324979,395083
kiler,1,324979,395083
kill,1,324979,395083
killer,5,324979,395083
kilo,2,324979,395083
kilosjavali,1,324979,395083
kim,10,324979,395083
kimmel,1,324979,395083
kinder,1,324979,395083
king,4,324979,395083
kingstown,1,324979,395083
kipper,1,324979,395083
kirchner,12,324979,395083
kirchnerm,1,324979,395083
kirilo,1,324979,395083
kirouac,1,324979,395083
kit,78,324979,395083
kitti,1,324979,395083
kivu,1,324979,395083
kiwi,6,324979,395083
kkk,4,324979,395083
kkkk,8,324979,395083
