"id_notice","real_words_strongs_in_notice","real_words_strongs_in_notice_number_appear","fake_words_strongs_in_notice","fake_words_strongs_in_notice_number_appear","notice_strong_words_real_total","notice_strong_words_fake_total","notice_strong_words_total","classe_notice"
11710,"['compromisso', 'crise', 'crise', 'esperancar', 'exgovernador', 'moderno', 'parceria']","[1, 2, 2, 1, 1, 1, 1]","['gleisi']","[1]",7,1,8,1
11712,"['comparacao', 'decorrencia', 'hospitalizar', 'intensivo', 'quedo', 'saudar', 'saudar', 'saudar', 'tendencia', 'vespera']","[1, 1, 1, 1, 1, 3, 3, 3, 1, 1]","[]","[]",10,0,10,1
11713,"['calheiro', 'comissao', 'consorcio', 'enfrentamento', 'federar', 'governista', 'governista', 'integro', 'investigacao', 'mdbal', 'mdbal', 'nogueira', 'oficio', 'recurso', 'relativo', 'remessar', 'republico', 'requerimento', 'respirador', 'respostar', 'respostar']","[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]","['espalhar']","[1]",21,1,22,1
11717,"['anvisa', 'anvisa', 'aprovacao', 'congresso', 'exportacao', 'exportacao', 'pratico', 'sputnik', 'sputnik', 'vigilancia']","[2, 2, 1, 1, 2, 2, 1, 2, 2, 1]","[]","[]",10,0,10,1
11721,"['integro', 'regiao', 'respostar', 'secom', 'secom']","[1, 1, 1, 2, 2]","[]","[]",5,0,5,1
11722,"['colegio', 'empatar', 'expressar', 'instituto', 'margem', 'minimizar', 'mudanca', 'prever', 'significativo']","[1, 1, 1, 1, 1, 1, 1, 1, 1]","['acidentar', 'manipular']","[1, 1]",9,2,11,1
11723,"['condicao', 'congresso', 'descumprir', 'dosar', 'integro', 'mantido', 'pastar', 'regrar', 'regrar', 'risco', 'saudar', 'saudar', 'saudar']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 3, 3]","['cbn', 'cbn']","[2, 2]",13,2,15,1
11724,"['administrativo', 'periodo', 'surtir', 'visitant', 'visitant']","[1, 1, 1, 2, 2]","['parir', 'torrar', 'torrar', 'torrar', 'torrar']","[1, 4, 4, 4, 4]",5,5,10,1
11727,"['academiar', 'alternativo', 'associacao', 'biliao', 'campino', 'comissao', 'confederacao', 'converso', 'espirito', 'exprefeito', 'flavio', 'necessidad', 'preventivo', 'proposto', 'saudar', 'saudar', 'wellington', 'wellington']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2]","[]","[]",18,0,18,1
11728,"['biliao', 'imunizacao', 'logistico', 'logistico', 'prorrogacao', 'provisorio']","[1, 1, 2, 2, 1, 1]","[]","[]",6,0,6,1
11729,"['adulto', 'adulto', 'associacao', 'contagioso', 'contagioso', 'epidemiar', 'epidemiar', 'incerteza', 'infectar', 'metropolitano', 'periodo', 'propagacao', 'regiao', 'regiao', 'saudar']","[2, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1]","['parir']","[1]",15,1,16,1
11731,"['empatar', 'margem']","[1, 1]","['intitular']","[1]",2,1,3,1
11735,"['adulto', 'diminuicao', 'folhar', 'funcionamento', 'margem', 'regiao', 'spaulo']","[1, 1, 1, 1, 1, 1, 1]","[]","[]",7,0,7,1
11736,"['ambito', 'argumentar', 'decisao', 'decisao', 'domingo', 'flavio', 'flavio', 'flavio', 'investigacao', 'justicar', 'justicar', 'privilegiar', 'proferir', 'rachadinha', 'reconhecimento', 'republicanosrj', 'republico', 'republico', 'turma', 'varar']","[1, 1, 2, 2, 1, 3, 3, 3, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1]","[]","[]",20,0,20,1
11737,"['comissao', 'comissao', 'economia', 'espanha', 'esquema', 'esquema', 'europeu', 'iniciativo', 'jornada']","[2, 2, 1, 1, 2, 2, 1, 1, 1]","['ganhar']","[1]",9,1,10,1
11738,"['comissao', 'fase', 'individuar', 'instalacao', 'integrant', 'treinamento', 'treino', 'treino']","[1, 1, 1, 1, 1, 1, 2, 2]","['ganhar']","[1]",8,1,9,1
11739,"['calculo', 'distrito', 'distrito', 'sabado', 'saudar']","[1, 2, 2, 1, 1]","[]","[]",5,0,5,1
11740,"['anvisa', 'anvisa', 'anvisa', 'autoridad', 'cirurgico', 'comunitario', 'desembarcar', 'desembarcar', 'desembarcar', 'domingo', 'domingo', 'equipamento', 'fluminens', 'humanitario', 'humanitario', 'passageiro', 'passageiro', 'passageiro', 'passageiro', 'passageiro', 'passageiro', 'passageiro', 'precaucao', 'saudar', 'suspeito', 'transmissao', 'tripulacao', 'turista', 'turista', 'turista', 'viagem', 'viagem', 'vigilancia', 'voo']","[3, 3, 3, 1, 1, 1, 3, 3, 3, 2, 2, 1, 1, 2, 2, 7, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 1, 1]","[]","[]",34,0,34,1
11741,"['comissao', 'comissao', 'compromisso', 'convencao', 'decisao', 'exercicio', 'liderar', 'manutencao', 'sigla', 'vespera']","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[]","[]",10,0,10,1
11742,"['crescimento', 'economia', 'hospitalizacao', 'infectar', 'infectar', 'ministrar', 'prever', 'saudar', 'velocidad']","[1, 1, 1, 2, 2, 1, 1, 1, 1]","[]","[]",9,0,9,1
11745,"['afastamento', 'domingo', 'precandidato', 'transmissao']","[1, 1, 1, 1]","['viralizado']","[1]",4,1,5,1
11748,"['instituto', 'intensivo', 'necessidad', 'pereira', 'reforcar']","[1, 1, 1, 1, 1]","[]","[]",5,0,5,1
11749,"['adotada', 'anteontem', 'atrasar', 'autoridad', 'compilar', 'conformar', 'conformar', 'enxergar', 'fundamentar', 'implementar', 'justicar', 'negativar', 'reflexo', 'reflexo', 'regrar', 'reportar', 'surtir', 'taxar']","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]","['circular']","[1]",18,1,19,1
11754,"['aprovacao', 'aprovacao', 'pfizerbiontech', 'pfizerbiontech']","[2, 2, 2, 2]","[]","[]",4,0,4,1
11758,"['afastamento', 'apreensao', 'exministro', 'justicar', 'justicar', 'ministrar', 'wilson', 'witzel', 'witzel', 'witzel']","[1, 1, 1, 2, 2, 1, 1, 3, 3, 3]","['gravacao']","[1]",10,1,11,1
11759,"['afp', 'proximo', 'sputnik', 'treinamento', 'treinamento']","[1, 1, 1, 2, 2]","[]","[]",5,0,5,1
11760,"['consorcio', 'equivalent', 'informaco', 'levantamento', 'milho', 'periodo']","[1, 1, 1, 1, 1, 1]","[]","[]",6,0,6,1
11761,"['anteontem', 'desenvolvido', 'desenvolvimento', 'fase', 'saudar', 'toquio']","[1, 1, 1, 1, 1, 1]","[]","[]",6,0,6,1
11762,"['ambientar', 'ambientar', 'balancar', 'complicacao', 'equilibrio', 'individuar', 'obesidad', 'obesidad', 'obesidad', 'positivar', 'saudar', 'situacao', 'taxar']","[2, 2, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1]","[]","[]",13,0,13,1
11763,"['facilitar', 'positivar', 'positivar', 'positivar']","[1, 3, 3, 3]","['falsar', 'falsar', 'falsar']","[3, 3, 3]",4,3,7,1
11764,"['instituto']","[1]","[]","[]",1,0,1,1
11766,"['afetado', 'curvo', 'portavoz', 'saudar']","[1, 1, 1, 1]","['circular']","[1]",4,1,5,1
11767,"['anuncio', 'compromisso', 'diariament', 'implementar', 'levantamento', 'pratico', 'preocupacao', 'privar', 'recurso', 'regrar', 'regrar', 'respirador', 'rotina', 'sancao']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]","['ganhar']","[1]",14,1,15,1
11769,"['economia', 'europeu', 'isolar', 'justicar', 'mudanca', 'parceiro', 'prioridad']","[1, 1, 1, 1, 1, 1, 1]","[]","[]",7,0,7,1
11772,"['compilar', 'curvo', 'domingo', 'estatistico', 'levantamento', 'quedo', 'reforcar', 'reuter', 'saudar', 'saudar', 'subir', 'tendencia', 'tendencia']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2]","[]","[]",13,0,13,1
11773,"['afp', 'coreia', 'coreia', 'fronteiro', 'isolar']","[1, 2, 2, 1, 1]","['desfilar']","[1]",5,1,6,1
11775,"['condicao', 'condicao', 'condicao', 'decisao', 'especializar', 'internar', 'justicar']","[3, 3, 3, 1, 1, 1, 1]","['menino', 'perdao']","[1, 1]",7,2,9,1
11777,"['apreensao', 'biliao', 'equivalent', 'esquema', 'esquema', 'fase', 'forcatarefa', 'investigacao', 'volumar']","[1, 1, 1, 2, 2, 1, 1, 1, 1]","[]","[]",9,0,9,1
11778,"['avancar', 'crescimento', 'desenvolvimento', 'especializar', 'facilitar', 'facilitar', 'funcao', 'fundamentar', 'instituto']","[1, 1, 1, 1, 2, 2, 1, 1, 1]","[]","[]",9,0,9,1
11781,"['biliao', 'biliao', 'biliao', 'biliao', 'cenario', 'comparacao', 'conjuntar', 'economia', 'economia', 'espanha', 'europeu', 'impactar', 'privar', 'quarentenar', 'viagem', 'viagem', 'viajant', 'visitant', 'visitant']","[4, 4, 4, 4, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2]","[]","[]",19,0,19,1
11782,"['aliviar', 'avancar', 'compilar', 'especifico', 'hospitalizacao', 'infectar', 'necessario', 'respostar', 'saudar', 'saudar']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[]","[]",10,0,10,1
11784,"['afastamento', 'afetado', 'amplo', 'apreensao', 'arthur', 'bastidor', 'colegiado', 'colegiado', 'condenacao', 'condenacao', 'condenacao', 'congresso', 'constituicao', 'decisao', 'decisao', 'destinar', 'elaborar', 'emendar', 'impactar', 'justicar', 'justicar', 'lira', 'mudanca', 'mudanca', 'ppal', 'proposto', 'proposto', 'pslrj', 'regrar', 'regrar', 'significativo', 'silveiro', 'temporario']","[1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1]","['estuprar', 'rosario']","[1, 1]",33,2,35,1
11786,"['arthur', 'ausencia', 'demrj', 'destacar', 'emprestimo', 'esquema', 'esquema', 'estrategico', 'folhar', 'justicar', 'legislativo', 'liderar', 'lira', 'lira', 'lira', 'lira', 'movimentacao', 'obtido', 'pagamento', 'palacio', 'planalto', 'rachadinha', 'republico']","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1]","[]","[]",23,0,23,1
11789,"['recordar']","[1]","['secreto']","[1]",1,1,2,1
11790,"['celebrar', 'lancamento', 'quarentenar', 'quarentenar']","[1, 1, 2, 2]","['escutar', 'ganhar']","[1, 1]",4,2,6,1
11791,"['anteontem', 'descumprimento', 'descumprir', 'inquerito', 'investigacao', 'positivar', 'quarentenar', 'quarentenar', 'saudar']","[1, 1, 1, 1, 1, 1, 2, 2, 1]","['circular', 'inocentar', 'safar']","[1, 1, 1]",9,3,12,1
11792,"['anuncio', 'celso', 'cenario', 'convencao', 'lancamento', 'posicionamento', 'precandidato', 'previsto', 'reuniao', 'transmissao']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[]","[]",10,0,10,1
11794,"['academico', 'alteracao', 'chefiar', 'especifico', 'impacto', 'lancamento', 'pastar', 'prever', 'prever', 'servidor', 'servidor', 'servidor']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3]","[]","[]",12,0,12,1
11796,"['assistencia', 'conformar', 'destacar', 'importancia', 'mudanca', 'planar', 'planar', 'proposto', 'republico', 'substituicao']","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1]","['cadastramento']","[1]",10,1,11,1
11798,"['arrecadacao', 'biliao', 'biliao', 'biliao', 'crise', 'despesa', 'despesa', 'juro', 'primario', 'quedo', 'recordar', 'significativo', 'superar', 'tesourar', 'tesourar']","[1, 3, 3, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2]","[]","[]",15,0,15,1
11799,"['celso', 'vulneravel']","[1, 1]","[]","[]",2,0,2,1
11801,"['adicionar', 'alteracao', 'armazenamento', 'armazenamento', 'contabilizar', 'mudanca', 'planar', 'resolucao', 'ritmar']","[1, 1, 2, 2, 1, 1, 1, 1, 1]","['imagem', 'usuario', 'usuario', 'usuario', 'verificacao']","[1, 3, 3, 3, 1]",9,5,14,1
11802,"['afetado']","[1]","[]","[]",1,0,1,1
11803,"['afetado', 'epidemiar', 'privar', 'propagacao', 'quarentenar', 'quarentenar', 'regiao', 'submetido']","[1, 1, 1, 1, 2, 2, 1, 1]","['espalhar']","[1]",8,1,9,1
11807,"['barroso', 'barroso', 'irregularidad', 'julgamento', 'processo', 'reuter', 'sendo', 'sociai']","[2, 2, 1, 1, 1, 1, 1, 1]","[]","[]",8,0,8,1
11810,"['adversario', 'condicao', 'equipamento', 'investigacao', 'justicar', 'justicar', 'mendonca', 'mendonca', 'ministrar', 'ministrar', 'souza']","[1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1]","['disseminar']","[1]",11,1,12,1
11814,"['barroso', 'barroso', 'ministrar', 'vespera']","[2, 2, 1, 1]","[]","[]",4,0,4,1
11815,"['elaborar', 'epidemiologico', 'fundacao', 'infectar', 'instituto', 'planar', 'proposto', 'reabertura', 'relaxamento', 'relaxamento', 'salao', 'saudar']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]","[]","[]",12,0,12,1
11816,"['acordo', 'autoridad', 'cenario', 'destac', 'disseminacao', 'estrategia', 'fase', 'medida', 'oliveira', 'profissionai', 'regiao', 'risco', 'situacao', 'transmissao', 'videoconferencia', 'vigilancia']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[]","[]",16,0,16,1
11817,"['andrea', 'domingo', 'esperancar']","[1, 1, 1]","['catedr', 'catedr', 'cristao', 'realment', 'vazio']","[2, 2, 1, 1, 1]",3,5,8,1
11818,"['associacao', 'associacao', 'justicar', 'magistrado', 'prazo', 'projecao', 'varar']","[2, 2, 1, 1, 1, 1, 1]","['fraudar']","[1]",7,1,8,1
11819,"['antonio', 'efetividad', 'necessario', 'observacao', 'realizacao', 'respostar']","[1, 1, 1, 1, 1, 1]","[]","[]",6,0,6,1
11820,"['aprovacao', 'argumentar', 'atuacao', 'avancar', 'bolsonarista', 'bolsonarista', 'carla', 'ccj', 'ccj', 'ccj', 'comissao', 'comportamento', 'constituicao', 'constituicao', 'contemplar', 'decisao', 'decisao', 'demrj', 'funcao', 'fundamentar', 'governista', 'governista', 'ideologico', 'importancia', 'integrant', 'interferencia', 'interferencia', 'julgamento', 'justicar', 'justificativo', 'legislativo', 'legislativo', 'legislativo', 'manutencao', 'manutencao', 'margem', 'minoria', 'necessario', 'necessidad', 'necessidad', 'proposto', 'pslrj', 'pslsp', 'regulamentar', 'republico', 'sessao', 'supremo', 'supremo', 'supremo', 'supremo', 'suspensao', 'zambelli']","[1, 1, 1, 1, 2, 2, 1, 3, 3, 3, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 3, 3, 3, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1]","[]","[]",52,0,52,1
11822,"['academiar', 'exercicio', 'habito', 'habito', 'habito', 'periodo', 'rotina', 'rotina', 'treino']","[1, 1, 3, 3, 3, 1, 2, 2, 1]","[]","[]",9,0,9,1
11823,"['avancar', 'habitant', 'habitant', 'isolar', 'isolar', 'necessario', 'necessidad', 'preventivo', 'rigoroso', 'surtir']","[1, 2, 2, 2, 2, 1, 1, 1, 1, 1]","[]","[]",10,0,10,1
11824,"['assintomatico', 'assintomatico', 'coordenar', 'respostar', 'respostar', 'respostar', 'saudar', 'transmissao', 'transmissao']","[2, 2, 1, 3, 3, 3, 1, 2, 2]","['realment']","[1]",9,1,10,1
11825,"['autoridad', 'comissao', 'comissao', 'congresso', 'congresso', 'justicar', 'reclamacao']","[1, 2, 2, 2, 2, 1, 1]","[]","[]",7,0,7,1
11826,"['exministro', 'levantamento']","[1, 1]","['checagem', 'circular', 'disseminar', 'verificacao']","[1, 1, 1, 1]",2,4,6,1
11828,"['afp', 'afp', 'afp', 'autoridad', 'autoridad', 'correspondent', 'correspondent', 'epicentro', 'epidemia', 'examinar', 'fluxo', 'hubei', 'medida', 'milho', 'none', 'none', 'none', 'pedido', 'periodo', 'propagacao', 'provincia', 'regiao', 'relacao', 'relativo', 'trafego', 'ultimo']","[3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[]","[]",26,0,26,1
11829,"['ausencia', 'coletivo', 'coletivo', 'desafiar', 'funcao', 'iniciativo', 'integrant']","[1, 2, 2, 1, 1, 1, 1]","['bispar', 'catolico', 'padrar', 'parir', 'parir']","[1, 1, 1, 2, 2]",7,5,12,1
11834,"['balancar', 'condicao', 'domingo', 'espanha', 'espanha', 'espanha', 'primeiroministro', 'recordar', 'recordar', 'regiao', 'saudar', 'totalizar']","[1, 1, 1, 3, 3, 3, 1, 2, 2, 1, 1, 1]","[]","[]",12,0,12,1
11838,"['consecutivo', 'consorcio', 'obtido', 'periodo', 'quedo', 'saudar', 'variacao']","[1, 1, 1, 1, 1, 1, 1]","[]","[]",7,0,7,1
11839,"['bbc', 'bbc', 'mexico', 'mexico', 'situacao']","[2, 2, 2, 2, 1]","[]","[]",5,0,5,1
11841,"['adulto', 'espanha', 'especializar', 'europeu', 'europeu', 'infectar', 'liderar', 'proporcao', 'saudar']","[1, 1, 1, 2, 2, 1, 1, 1, 1]","[]","[]",9,0,9,1
11843,"['afetado', 'biliao', 'biliao', 'biliao', 'biliao', 'congresso', 'congresso', 'crise', 'crise', 'destinar', 'destinar', 'economia', 'emprestimo', 'epidemiar', 'impactar', 'particularment', 'planar', 'planar', 'planar', 'planar', 'propagacao', 'quedo', 'saudar', 'sessao']","[1, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 4, 4, 4, 4, 1, 1, 1, 1]","['realment']","[1]",24,1,25,1
11844,"['araujo', 'araujo', 'carla', 'carla', 'carla', 'celso', 'celso', 'colunista', 'congresso', 'decisao', 'depoimento', 'depoimento', 'determinacao', 'exministro', 'inquerito', 'interlocutor', 'justicar', 'mello', 'mello', 'ministrar', 'ministrar', 'ministrar', 'mudanca', 'precedent', 'sabatino', 'substituto', 'supremo']","[2, 2, 3, 3, 3, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 1, 1, 1, 1, 1]","['ganhar', 'minutar']","[1, 1]",27,2,29,1
11846,"['aliviar', 'assistencia', 'conformar', 'diagnosticar', 'especifico', 'infectar', 'internacao', 'orientacao', 'periodo', 'plano', 'plano', 'previsao', 'resolucao', 'saudar', 'saudar', 'saudar', 'saudar', 'saudar']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 5, 5, 5, 5, 5]","[]","[]",18,0,18,1
11847,"['aglomeracao', 'comunitario', 'decisao', 'liderar', 'positivar', 'precaucao', 'precaucao', 'precaucao', 'salao', 'vespera']","[1, 1, 1, 1, 1, 3, 3, 3, 1, 1]","[]","[]",10,0,10,1
11848,"['ambito', 'associacao', 'distrit', 'estimular', 'inovacao', 'ministrar', 'ministrar', 'prazo', 'proposto', 'recurso']","[1, 1, 1, 1, 1, 2, 2, 1, 1, 1]","[]","[]",10,0,10,1
11862,"['colaboracao', 'compilar', 'domingo', 'europeu', 'inedito', 'lancamento', 'necessario', 'observacao', 'painel', 'quilometro', 'velocidad']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['capturar', 'imagem']","[1, 1]",11,2,13,1
11863,"['aglomeracao', 'descumprir', 'disseminacao', 'realizacao']","[1, 1, 1, 1]","[]","[]",4,0,4,1
11866,"['alteracao', 'comparacao', 'contabilizar', 'economia', 'economia', 'gued', 'levantamento', 'ministrar', 'mudanca', 'temporario', 'videoconferencia']","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1]","[]","[]",11,0,11,1
11867,"['adotada', 'congresso', 'decisao', 'destacar', 'federar', 'fux', 'implementar', 'magistrado', 'manutencao', 'necessidad', 'prazo', 'realizacao', 'realizacao', 'supremo', 'videoconferencia', 'videoconferencia']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2]","['soltar']","[1]",16,1,17,1
11871,"['resultado', 'resultado']","[2, 2]","[]","[]",2,0,2,1
11872,"['crise', 'jorg', 'ministrar', 'necessario', 'precedent', 'saudar', 'wilson']","[1, 1, 1, 1, 1, 1, 1]","['instrucao']","[1]",7,1,8,1
11874,"['agravar', 'associacao', 'celebrar', 'flavio', 'flavio', 'proporcao', 'semestr', 'situacao', 'universitario']","[1, 1, 1, 2, 2, 1, 1, 1, 1]","['boatar', 'incendio', 'incendio']","[1, 2, 2]",9,3,12,1
11878,"['andrea', 'anuncio', 'arrecadar', 'arrecadar', 'esforco', 'iniciativo', 'iniciativo', 'parceria', 'saudar', 'transmissao']","[1, 1, 2, 2, 1, 2, 2, 1, 1, 1]","[]","[]",10,0,10,1
11879,"['importancia', 'integrant', 'integro', 'interpretar', 'pacheco', 'republico', 'republico']","[1, 1, 1, 1, 1, 2, 2]","[]","[]",7,0,7,1
11880,"['escalar', 'levantamento', 'notificar', 'proporcao', 'superar']","[1, 1, 1, 1, 1]","[]","[]",5,0,5,1
11883,"['argumentar', 'congresso', 'constituicao', 'decisao', 'edson', 'fachin', 'humberto', 'julgamento', 'legislativo', 'ministrar', 'planar', 'plano', 'privar', 'processo', 'reclamacao', 'republico', 'republico', 'respostar', 'supremo', 'suspenso']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]","[]","[]",20,0,20,1
11884,"['disseminacao', 'facilitar', 'fluminens', 'funcionamento', 'medida']","[1, 1, 1, 1, 1]","[]","[]",5,0,5,1
11886,"['condicao', 'decisao', 'epidemiar', 'estrategia', 'estrategia', 'intenso', 'normalidad', 'quarentenar', 'quarentenar', 'quarentenar', 'quarentenar', 'quarentenar', 'quedo', 'saudar', 'suspenso', 'transicao', 'transicao', 'transmissao', 'vigilancia']","[1, 1, 1, 2, 2, 1, 1, 5, 5, 5, 5, 5, 1, 1, 1, 2, 2, 1, 1]","[]","[]",19,0,19,1
11887,"['constituicao', 'crise', 'especifico', 'integro', 'plenario', 'prever', 'regulamentar', 'reuniao', 'saudar']","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[]","[]",9,0,9,1
11888,"['positivar', 'saudar']","[1, 1]","[]","[]",2,0,2,1
11889,"['expressivo']","[1]","[]","[]",1,0,1,1
11890,"['consequencia', 'observar', 'proporcao', 'proporcao', 'saudar', 'tendencia', 'tendencia', 'transmissao']","[1, 1, 2, 2, 1, 2, 2, 1]","[]","[]",8,0,8,1
11892,"['afp', 'flexibilizacao', 'portavoz', 'presenca', 'presenca', 'regiao', 'saudar']","[1, 1, 1, 2, 2, 1, 1]","[]","[]",7,0,7,1
11899,"['adotada', 'avancar', 'consorcio', 'dificuldad', 'dosar', 'enfrentamento', 'ministrar', 'ministrar', 'prioritario', 'queiroga', 'queiroga', 'queiroga', 'reforcar', 'respostar', 'saudar', 'situacao', 'sobretudo', 'superar']","[1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1]","['parir', 'parir', 'pelar', 'pelar', 'quantum']","[2, 2, 2, 2, 1]",18,5,23,1
11901,"['afp', 'excecao', 'primeiroministro', 'regrar', 'surtir']","[1, 1, 1, 1, 1]","['parir']","[1]",5,1,6,1
0,"['federar', 'particularment']","[1, 1]","['atirar', 'clicar', 'trafico']","[1, 1, 1]",2,3,5,0
4,"['concedido', 'mandatario']","[1, 1]","['compartilhar', 'fraudar']","[1, 1]",2,2,4,0
5,"['presenca']","[1]","['espancar', 'espancar', 'invadir', 'invadir', 'parir', 'parir']","[2, 2, 2, 2, 2, 2]",1,6,7,0
7,"[]","[]","['botao', 'cadastramento', 'clicar', 'compartilhar', 'compartilhar', 'compartilhar', 'compartilhar']","[1, 1, 1, 4, 4, 4, 4]",0,7,7,0
9,"['anticorpo', 'anticorpo', 'anticorpo', 'dosar', 'dosar', 'dosar', 'dosar', 'dosar', 'dosar', 'infectar', 'infectar', 'necessario', 'vulneravel']","[3, 3, 3, 6, 6, 6, 6, 6, 6, 2, 2, 1, 1]","[]","[]",13,0,13,0
11,"['consequencia', 'consequencia', 'dificuldad', 'espirito', 'instaurar', 'mudanca', 'planar', 'planar', 'possibilidad', 'situacao', 'situacao', 'supremo']","[2, 2, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1]","['compartilhar', 'cristao', 'instrucao', 'verdadeiro']","[1, 1, 1, 1]",12,4,16,0
16,"['parceria']","[1]","[]","[]",1,0,1,0
17,"[]","[]","[]","[]",0,0,0,0
19,"[]","[]","[]","[]",0,0,0,0
20,"['europeu', 'europeu', 'europeu', 'resistencia', 'viajant']","[3, 3, 3, 1, 1]","['circular', 'compartilhar', 'imagem']","[1, 1, 1]",5,3,8,0
21,"[]","[]","['acidentar', 'acidentar', 'acidentar']","[3, 3, 3]",0,3,3,0
22,"[]","[]","['visualizacao']","[1]",0,1,1,0
23,"[]","[]","['manobrar']","[1]",0,1,1,0
24,"[]","[]","['acidentar', 'acidentar', 'missil', 'narrativo']","[2, 2, 1, 1]",0,4,4,0
25,"['bandeirant', 'rocha', 'rocha', 'rocha']","[1, 3, 3, 3]","['escutar']","[1]",4,1,5,0
30,"['ricardo', 'servidor']","[1, 1]","[]","[]",2,0,2,0
33,"[]","[]","['enganoso', 'parir']","[1, 1]",0,2,2,0
35,"['periodo', 'piorar', 'quarentenar', 'resistencia']","[1, 1, 1, 1]","[]","[]",4,0,4,0
39,"['depoimento', 'privar']","[1, 1]","['checar']","[1]",2,1,3,0
40,"['depoimento']","[1]","['checar']","[1]",1,1,2,0
41,"['depoimento']","[1]","['checar']","[1]",1,1,2,0
42,"['depoimento', 'mexico']","[1, 1]","['checar']","[1]",2,1,3,0
43,"['anuncio', 'depoimento', 'europeu']","[1, 1, 1]","['checar']","[1]",3,1,4,0
44,"['coletivo', 'julgamento', 'sentenca']","[1, 1, 1]","['versao', 'versao']","[2, 2]",3,2,5,0
45,"['equipamento', 'infectar', 'investigacao', 'investigacao', 'mprj']","[1, 1, 2, 2, 1]","['verificar']","[1]",5,1,6,0
55,"['pagamento', 'pagamento', 'parcelar', 'parcelar']","[2, 2, 2, 2]","['versao']","[1]",4,1,5,0
56,"[]","[]","['carrefour']","[1]",0,1,1,0
58,"['ambientar', 'pulmonar', 'saudar', 'saudar', 'subir']","[1, 1, 2, 2, 1]","['circular']","[1]",5,1,6,0
59,"['anticorpo', 'associacao', 'comissao', 'dosar', 'infectar', 'infectar', 'saudar', 'transmissao']","[1, 1, 1, 1, 2, 2, 1, 1]","['circular']","[1]",8,1,9,0
60,"[]","[]","['filmar', 'quinzena', 'vezar']","[1, 1, 1]",0,3,3,0
62,"['entregu']","[1]","['checar']","[1]",1,1,2,0
63,"['administrativo', 'improbidad']","[1, 1]","['checar']","[1]",2,1,3,0
64,"['periodo']","[1]","['checar', 'ganhar', 'sobrar']","[1, 1, 1]",1,3,4,0
